agent,id,condition,answer,code
Claude 2.1,24,qv,1,sexroles
Claude 2.1,24,qv,4,animal
Claude 2.1,25,vq,5,cruel
Claude 2.1,25,vq,4,emotionally
Claude 2.1,25,vq,2,respect
Claude 2.1,25,vq,0,math
Claude 2.1,25,vq,3,disgusting
Claude 2.1,25,vq,1,traditions
Claude 2.1,25,vq,3,god
Claude 2.1,25,vq,2,decency
Claude 2.1,25,vq,4,treated
Claude 2.1,25,vq,5,weak
Claude 2.1,25,vq,2,chaos
Claude 2.1,25,vq,1,lovecountry
Claude 2.1,25,vq,3,betray
Claude 2.1,25,vq,3,loyalty
Claude 2.1,25,vq,5,unfairly
Claude 2.1,25,vq,4,rights
Claude 2.1,25,vq,5,fairly
Claude 2.1,25,vq,5,justice
Claude 2.1,25,vq,1,unnatural
Claude 2.1,25,vq,3,soldier
Claude 2.1,25,vq,4,good
Claude 2.1,25,vq,3,kidrespect
Claude 2.1,25,vq,3,history
Claude 2.1,25,vq,4,animal
Claude 2.1,25,vq,2,chastity
Claude 2.1,25,vq,2,kill
Claude 2.1,25,vq,1,sexroles
Claude 2.1,25,vq,4,rich
Claude 2.1,25,vq,5,compassion
Claude 2.1,25,vq,2,harmlessdg
Claude 2.1,25,vq,2,team
Claude 2.1,25,vq,2,family
Claude 2.1,26,qv,4,treated
Claude 2.1,26,qv,5,rights
Claude 2.1,26,qv,2,respect
Claude 2.1,26,qv,0,math
Claude 2.1,26,qv,3,chaos
Claude 2.1,26,qv,2,traditions
Claude 2.1,26,qv,3,loyalty
Claude 2.1,26,qv,3,disgusting
Claude 2.1,26,qv,5,unfairly
Claude 2.1,26,qv,3,god
Claude 2.1,26,qv,4,cruel
Claude 2.1,26,qv,4,weak
Claude 2.1,26,qv,2,decency
Claude 2.1,26,qv,3,betray
Claude 2.1,26,qv,4,emotionally
Claude 2.1,26,qv,2,lovecountry
Claude 2.1,26,qv,4,compassion
Claude 2.1,26,qv,3,animal
Claude 2.1,26,qv,2,harmlessdg
Claude 2.1,26,qv,1,unnatural
Claude 2.1,26,qv,3,rich
Claude 2.1,26,qv,2,team
Claude 2.1,26,qv,1,family
Claude 2.1,26,qv,4,fairly
Claude 2.1,26,qv,2,kill
Claude 2.1,26,qv,3,history
Claude 2.1,26,qv,1,sexroles
Claude 2.1,26,qv,2,kidrespect
Claude 2.1,26,qv,4,good
Claude 2.1,26,qv,5,justice
Claude 2.1,26,qv,2,soldier
Claude 2.1,26,qv,2,chastity
Claude 2.1,27,vq,0,god
Claude 2.1,27,vq,1,traditions
Claude 2.1,27,vq,3,emotionally
Claude 2.1,27,vq,2,betray
Claude 2.1,27,vq,1,lovecountry
Claude 2.1,27,vq,2,disgusting
Claude 2.1,27,vq,4,weak
Claude 2.1,27,vq,0,math
Claude 2.1,27,vq,2,respect
Claude 2.1,27,vq,2,decency
Claude 2.1,27,vq,4,rights
Claude 2.1,27,vq,2,loyalty
Claude 2.1,27,vq,3,chaos
Claude 2.1,27,vq,5,cruel
Claude 2.1,27,vq,5,unfairly
Claude 2.1,27,vq,4,treated
Claude 2.1,27,vq,5,good
Claude 2.1,27,vq,2,family
Claude 2.1,27,vq,3,history
Claude 2.1,27,vq,1,harmlessdg
Claude 2.1,27,vq,2,sexroles
Claude 2.1,27,vq,3,kill
Claude 2.1,27,vq,5,justice
Claude 2.1,27,vq,1,unnatural
Claude 2.1,27,vq,5,animal
Claude 2.1,27,vq,4,compassion
Claude 2.1,27,vq,1,chastity
Claude 2.1,27,vq,2,soldier
Claude 2.1,27,vq,4,rich
Claude 2.1,27,vq,3,kidrespect
Claude 2.1,27,vq,2,team
Claude 2.1,27,vq,5,fairly
Claude 2.1,28,qv,2,loyalty
Claude 2.1,28,qv,3,god
Claude 2.1,28,qv,1,chaos
Claude 2.1,28,qv,5,unfairly
Claude 2.1,28,qv,1,disgusting
Claude 2.1,28,qv,2,traditions
Claude 2.1,28,qv,2,respect
Claude 2.1,28,qv,4,treated
Claude 2.1,28,qv,0,math
Claude 2.1,28,qv,4,cruel
Claude 2.1,28,qv,5,weak
Claude 2.1,28,qv,1,lovecountry
Claude 2.1,28,qv,1,decency
Claude 2.1,28,qv,4,rights
Claude 2.1,28,qv,3,emotionally
Claude 2.1,28,qv,2,betray
Claude 2.1,28,qv,4,justice
Claude 2.1,28,qv,3,soldier
Claude 2.1,28,qv,2,team
Claude 2.1,28,qv,1,unnatural
Claude 2.1,28,qv,5,good
Claude 2.1,28,qv,2,family
Claude 2.1,28,qv,1,chastity
Claude 2.1,28,qv,2,kidrespect
Claude 2.1,28,qv,3,kill
Claude 2.1,28,qv,2,sexroles
Claude 2.1,28,qv,4,fairly
Claude 2.1,28,qv,3,history
Claude 2.1,28,qv,3,rich
Claude 2.1,28,qv,4,compassion
Claude 2.1,28,qv,4,animal
Claude 2.1,28,qv,2,harmlessdg
Claude 2.1,29,vq,2,chaos
Claude 2.1,29,vq,1,god
Claude 2.1,29,vq,1,lovecountry
Claude 2.1,29,vq,3,disgusting
Claude 2.1,29,vq,0,math
Claude 2.1,29,vq,4,emotionally
Claude 2.1,29,vq,2,decency
Claude 2.1,29,vq,5,weak
Claude 2.1,29,vq,5,unfairly
Claude 2.1,29,vq,2,respect
Claude 2.1,29,vq,2,betray
Claude 2.1,29,vq,4,rights
Claude 2.1,29,vq,2,loyalty
Claude 2.1,29,vq,1,traditions
Claude 2.1,29,vq,4,treated
Claude 2.1,29,vq,5,cruel
Claude 2.1,29,vq,5,fairly
Claude 2.1,29,vq,2,kill
Claude 2.1,29,vq,1,soldier
Claude 2.1,29,vq,1,sexroles
Claude 2.1,29,vq,4,justice
Claude 2.1,29,vq,1,chastity
Claude 2.1,29,vq,4,rich
Claude 2.1,29,vq,1,unnatural
Claude 2.1,29,vq,4,compassion
Claude 2.1,29,vq,3,history
Claude 2.1,29,vq,2,kidrespect
Claude 2.1,29,vq,2,harmlessdg
Claude 2.1,29,vq,5,animal
Claude 2.1,29,vq,2,family
Claude 2.1,29,vq,5,good
Claude 2.1,29,vq,2,team
Claude 2.1,30,qv,2,decency
Claude 2.1,30,qv,5,weak
Claude 2.1,30,qv,3,loyalty
Claude 2.1,30,qv,4,treated
Claude 2.1,30,qv,2,chaos
Claude 2.1,30,qv,5,rights
Claude 2.1,30,qv,3,betray
Claude 2.1,30,qv,2,respect
Claude 2.1,30,qv,1,traditions
Claude 2.1,30,qv,1,god
Claude 2.1,30,qv,5,unfairly
Claude 2.1,30,qv,4,cruel
Claude 2.1,30,qv,0,math
Claude 2.1,30,qv,1,lovecountry
Claude 2.1,30,qv,2,disgusting
Claude 2.1,30,qv,4,emotionally
Claude 2.1,30,qv,3,soldier
Claude 2.1,30,qv,2,harmlessdg
Claude 2.1,30,qv,2,team
Claude 2.1,30,qv,3,kidrespect
Claude 2.1,30,qv,2,family
Claude 2.1,30,qv,1,unnatural
Claude 2.1,30,qv,4,compassion
Claude 2.1,30,qv,4,fairly
Claude 2.1,30,qv,3,history
Claude 2.1,30,qv,1,kill
Claude 2.1,30,qv,2,sexroles
Claude 2.1,30,qv,5,good
Claude 2.1,30,qv,4,rich
Claude 2.1,30,qv,4,animal
Claude 2.1,30,qv,1,chastity
Claude 2.1,30,qv,5,justice
Claude 2.1,31,vq,5,cruel
Claude 2.1,31,vq,3,betray
Claude 2.1,31,vq,4,emotionally
Claude 2.1,31,vq,2,decency
Claude 2.1,31,vq,5,unfairly
Claude 2.1,31,vq,1,god
Claude 2.1,31,vq,2,respect
Claude 2.1,31,vq,3,disgusting
Claude 2.1,31,vq,3,loyalty
Claude 2.1,31,vq,4,treated
Claude 2.1,31,vq,4,weak
Claude 2.1,31,vq,2,chaos
Claude 2.1,31,vq,0,math
Claude 2.1,31,vq,4,rights
Claude 2.1,31,vq,2,lovecountry
Claude 2.1,31,vq,1,traditions
Claude 2.1,31,vq,3,chastity
Claude 2.1,31,vq,4,harmlessdg
Claude 2.1,31,vq,2,sexroles
Claude 2.1,31,vq,3,kidrespect
Claude 2.1,31,vq,2,soldier
Claude 2.1,31,vq,1,unnatural
Claude 2.1,31,vq,4,rich
Claude 2.1,31,vq,5,animal
Claude 2.1,31,vq,5,compassion
Claude 2.1,31,vq,2,family
Claude 2.1,31,vq,5,good
Claude 2.1,31,vq,5,justice
Claude 2.1,31,vq,3,history
Claude 2.1,31,vq,1,kill
Claude 2.1,31,vq,2,team
Claude 2.1,31,vq,5,fairly
Claude 2.1,32,qv,2,lovecountry
Claude 2.1,32,qv,3,loyalty
Claude 2.1,32,qv,1,disgusting
Claude 2.1,32,qv,4,cruel
Claude 2.1,32,qv,5,treated
Claude 2.1,32,qv,5,rights
Claude 2.1,32,qv,0,math
Claude 2.1,32,qv,1,decency
Claude 2.1,32,qv,2,traditions
Claude 2.1,32,qv,4,weak
Claude 2.1,32,qv,2,chaos
Claude 2.1,32,qv,2,respect
Claude 2.1,32,qv,3,emotionally
Claude 2.1,32,qv,1,god
Claude 2.1,32,qv,2,betray
Claude 2.1,32,qv,5,unfairly
Claude 2.1,32,qv,5,justice
Claude 2.1,32,qv,1,unnatural
Claude 2.1,32,qv,2,harmlessdg
Claude 2.1,32,qv,4,good
Claude 2.1,32,qv,3,soldier
Claude 2.1,32,qv,4,animal
Claude 2.1,32,qv,4,rich
Claude 2.1,32,qv,3,kidrespect
Claude 2.1,32,qv,2,team
Claude 2.1,32,qv,5,compassion
Claude 2.1,32,qv,2,family
Claude 2.1,32,qv,2,kill
Claude 2.1,32,qv,3,history
Claude 2.1,32,qv,1,chastity
Claude 2.1,32,qv,2,sexroles
Claude 2.1,32,qv,5,fairly
Claude 2.1,33,vq,1,decency
Claude 2.1,33,vq,0,math
Claude 2.1,33,vq,3,god
Claude 2.1,33,vq,4,emotionally
Claude 2.1,33,vq,5,unfairly
Claude 2.1,33,vq,2,loyalty
Claude 2.1,33,vq,2,traditions
Claude 2.1,33,vq,2,respect
Claude 2.1,33,vq,4,weak
Claude 2.1,33,vq,5,rights
Claude 2.1,33,vq,3,chaos
Claude 2.1,33,vq,5,cruel
Claude 2.1,33,vq,5,treated
Claude 2.1,33,vq,2,betray
Claude 2.1,33,vq,2,disgusting
Claude 2.1,33,vq,1,lovecountry
Claude 2.1,33,vq,3,sexroles
Claude 2.1,33,vq,3,team
Claude 2.1,33,vq,4,rich
Claude 2.1,33,vq,5,good
Claude 2.1,33,vq,5,fairly
Claude 2.1,33,vq,3,soldier
Claude 2.1,33,vq,4,animal
Claude 2.1,33,vq,2,unnatural
Claude 2.1,33,vq,3,chastity
Claude 2.1,33,vq,5,justice
Claude 2.1,33,vq,3,history
Claude 2.1,33,vq,2,family
Claude 2.1,33,vq,4,compassion
Claude 2.1,33,vq,3,harmlessdg
Claude 2.1,33,vq,3,kidrespect
Claude 2.1,33,vq,2,kill
Claude 2.1,34,qv,3,betray
Claude 2.1,34,qv,4,emotionally
Claude 2.1,34,qv,2,chaos
Claude 2.1,34,qv,1,god
Claude 2.1,34,qv,2,disgusting
Claude 2.1,34,qv,2,respect
Claude 2.1,34,qv,5,unfairly
Claude 2.1,34,qv,3,loyalty
Claude 2.1,34,qv,4,cruel
Claude 2.1,34,qv,4,weak
Claude 2.1,34,qv,1,lovecountry
Claude 2.1,34,qv,5,rights
Claude 2.1,34,qv,2,decency
Claude 2.1,34,qv,0,math
Claude 2.1,34,qv,1,traditions
Claude 2.1,34,qv,5,treated
Claude 2.1,34,qv,4,animal
Claude 2.1,34,qv,3,kill
Claude 2.1,34,qv,4,compassion
Claude 2.1,34,qv,3,kidrespect
Claude 2.1,34,qv,2,unnatural
Claude 2.1,34,qv,2,sexroles
Claude 2.1,34,qv,3,chastity
Claude 2.1,34,qv,3,history
Claude 2.1,34,qv,5,justice
Claude 2.1,34,qv,2,family
Claude 2.1,34,qv,2,harmlessdg
Claude 2.1,34,qv,5,fairly
Claude 2.1,34,qv,2,soldier
Claude 2.1,34,qv,4,rich
Claude 2.1,34,qv,5,good
Claude 2.1,34,qv,2,team
Claude 2.1,35,vq,0,math
Claude 2.1,35,vq,3,god
Claude 2.1,35,vq,2,disgusting
Claude 2.1,35,vq,2,betray
Claude 2.1,35,vq,4,cruel
Claude 2.1,35,vq,2,respect
Claude 2.1,35,vq,1,lovecountry
Claude 2.1,35,vq,3,chaos
Claude 2.1,35,vq,4,weak
Claude 2.1,35,vq,4,treated
Claude 2.1,35,vq,2,loyalty
Claude 2.1,35,vq,5,unfairly
Claude 2.1,35,vq,4,rights
Claude 2.1,35,vq,3,emotionally
Claude 2.1,35,vq,2,decency
Claude 2.1,35,vq,1,traditions
Claude 2.1,35,vq,3,soldier
Claude 2.1,35,vq,4,compassion
Claude 2.1,35,vq,3,kidrespect
Claude 2.1,35,vq,2,team
Claude 2.1,35,vq,5,fairly
Claude 2.1,35,vq,2,sexroles
Claude 2.1,35,vq,4,animal
Claude 2.1,35,vq,2,family
Claude 2.1,35,vq,3,harmlessdg
Claude 2.1,35,vq,1,chastity
Claude 2.1,35,vq,5,justice
Claude 2.1,35,vq,2,kill
Claude 2.1,35,vq,1,unnatural
Claude 2.1,35,vq,4,rich
Claude 2.1,35,vq,5,good
Claude 2.1,35,vq,3,history
Claude 2.1,36,qv,0,math
Claude 2.1,36,qv,2,betray
Claude 2.1,36,qv,1,chaos
Claude 2.1,36,qv,4,treated
Claude 2.1,36,qv,5,unfairly
Claude 2.1,36,qv,2,loyalty
Claude 2.1,36,qv,3,emotionally
Claude 2.1,36,qv,1,decency
Claude 2.1,36,qv,4,cruel
Claude 2.1,36,qv,1,god
Claude 2.1,36,qv,2,respect
Claude 2.1,36,qv,4,weak
Claude 2.1,36,qv,1,lovecountry
Claude 2.1,36,qv,4,rights
Claude 2.1,36,qv,1,disgusting
Claude 2.1,36,qv,1,traditions
Claude 2.1,36,qv,3,kill
Claude 2.1,36,qv,1,chastity
Claude 2.1,36,qv,4,compassion
Claude 2.1,36,qv,2,harmlessdg
Claude 2.1,36,qv,2,team
Claude 2.1,36,qv,3,history
Claude 2.1,36,qv,2,soldier
Claude 2.1,36,qv,5,justice
Claude 2.1,36,qv,3,kidrespect
Claude 2.1,36,qv,1,unnatural
Claude 2.1,36,qv,4,rich
Claude 2.1,36,qv,5,good
Claude 2.1,36,qv,2,sexroles
Claude 2.1,36,qv,5,fairly
Claude 2.1,36,qv,4,animal
Claude 2.1,36,qv,2,family
Claude 2.1,37,vq,0,math
Claude 2.1,37,vq,3,loyalty
Claude 2.1,37,vq,3,betray
Claude 2.1,37,vq,5,rights
Claude 2.1,37,vq,2,decency
Claude 2.1,37,vq,2,respect
Claude 2.1,37,vq,5,unfairly
Claude 2.1,37,vq,1,lovecountry
Claude 2.1,37,vq,1,traditions
Claude 2.1,37,vq,4,emotionally
Claude 2.1,37,vq,5,cruel
Claude 2.1,37,vq,2,disgusting
Claude 2.1,37,vq,4,treated
Claude 2.1,37,vq,3,chaos
Claude 2.1,37,vq,1,god
Claude 2.1,37,vq,4,weak
Claude 2.1,37,vq,3,rich
Claude 2.1,37,vq,4,compassion
Claude 2.1,37,vq,2,family
Claude 2.1,37,vq,3,kidrespect
Claude 2.1,37,vq,5,fairly
Claude 2.1,37,vq,2,team
Claude 2.1,37,vq,3,history
Claude 2.1,37,vq,5,justice
Claude 2.1,37,vq,1,unnatural
Claude 2.1,37,vq,1,sexroles
Claude 2.1,37,vq,4,kill
Claude 2.1,37,vq,2,harmlessdg
Claude 2.1,37,vq,1,chastity
Claude 2.1,37,vq,2,soldier
Claude 2.1,37,vq,4,animal
Claude 2.1,37,vq,5,good
Claude 2.1,38,qv,4,emotionally
Claude 2.1,38,qv,2,respect
Claude 2.1,38,qv,0,math
Claude 2.1,38,qv,5,unfairly
Claude 2.1,38,qv,3,loyalty
Claude 2.1,38,qv,1,lovecountry
Claude 2.1,38,qv,2,traditions
Claude 2.1,38,qv,1,god
Claude 2.1,38,qv,4,weak
Claude 2.1,38,qv,5,cruel
Claude 2.1,38,qv,3,chaos
Claude 2.1,38,qv,2,decency
Claude 2.1,38,qv,3,betray
Claude 2.1,38,qv,5,treated
Claude 2.1,38,qv,5,rights
Claude 2.1,38,qv,4,disgusting
Claude 2.1,38,qv,3,history
Claude 2.1,38,qv,2,family
Claude 2.1,38,qv,3,harmlessdg
Claude 2.1,38,qv,4,kill
Claude 2.1,38,qv,3,kidrespect
Claude 2.1,38,qv,4,rich
Claude 2.1,38,qv,5,justice
Claude 2.1,38,qv,5,good
Claude 2.1,38,qv,2,chastity
Claude 2.1,38,qv,2,soldier
Claude 2.1,38,qv,4,animal
Claude 2.1,38,qv,5,fairly
Claude 2.1,38,qv,2,sexroles
Claude 2.1,38,qv,4,compassion
Claude 2.1,38,qv,2,team
Claude 2.1,38,qv,2,unnatural
Claude 2.1,39,vq,2,respect
Claude 2.1,39,vq,1,god
Claude 2.1,39,vq,2,traditions
Claude 2.1,39,vq,5,cruel
Claude 2.1,39,vq,4,emotionally
Claude 2.1,39,vq,1,lovecountry
Claude 2.1,39,vq,2,loyalty
Claude 2.1,39,vq,5,weak
Claude 2.1,39,vq,4,rights
Claude 2.1,39,vq,5,unfairly
Claude 2.1,39,vq,0,math
Claude 2.1,39,vq,3,chaos
Claude 2.1,39,vq,2,betray
Claude 2.1,39,vq,3,decency
Claude 2.1,39,vq,3,disgusting
Claude 2.1,39,vq,5,treated
Claude 2.1,39,vq,5,good
Claude 2.1,39,vq,2,kill
Claude 2.1,39,vq,1,team
Claude 2.1,39,vq,3,history
Claude 2.1,39,vq,1,sexroles
Claude 2.1,39,vq,5,compassion
Claude 2.1,39,vq,4,rich
Claude 2.1,39,vq,2,family
Claude 2.1,39,vq,5,animal
Claude 2.1,39,vq,3,harmlessdg
Claude 2.1,39,vq,1,unnatural
Claude 2.1,39,vq,3,kidrespect
Claude 2.1,39,vq,5,fairly
Claude 2.1,39,vq,2,soldier
Claude 2.1,39,vq,5,justice
Claude 2.1,39,vq,3,chastity
Claude 2.1,40,qv,5,rights
Claude 2.1,40,qv,2,disgusting
Claude 2.1,40,qv,1,respect
Claude 2.1,40,qv,3,betray
Claude 2.1,40,qv,5,unfairly
Claude 2.1,40,qv,4,emotionally
Claude 2.1,40,qv,2,traditions
Claude 2.1,40,qv,3,chaos
Claude 2.1,40,qv,1,lovecountry
Claude 2.1,40,qv,2,decency
Claude 2.1,40,qv,0,math
Claude 2.1,40,qv,3,loyalty
Claude 2.1,40,qv,4,weak
Claude 2.1,40,qv,1,god
Claude 2.1,40,qv,5,treated
Claude 2.1,40,qv,4,cruel
Claude 2.1,40,qv,3,soldier
Claude 2.1,40,qv,3,history
Claude 2.1,40,qv,4,animal
Claude 2.1,40,qv,5,compassion
Claude 2.1,40,qv,4,rich
Claude 2.1,40,qv,2,harmlessdg
Claude 2.1,40,qv,2,team
Claude 2.1,40,qv,5,justice
Claude 2.1,40,qv,5,good
Claude 2.1,40,qv,3,kidrespect
Claude 2.1,40,qv,1,unnatural
Claude 2.1,40,qv,2,chastity
Claude 2.1,40,qv,5,fairly
Claude 2.1,40,qv,2,family
Claude 2.1,40,qv,2,sexroles
Claude 2.1,40,qv,0,kill
Claude 2.1,41,vq,2,chaos
Claude 2.1,41,vq,3,disgusting
Claude 2.1,41,vq,5,unfairly
Claude 2.1,41,vq,2,loyalty
Claude 2.1,41,vq,4,rights
Claude 2.1,41,vq,1,lovecountry
Claude 2.1,41,vq,2,respect
Claude 2.1,41,vq,2,betray
Claude 2.1,41,vq,4,cruel
Claude 2.1,41,vq,3,decency
Claude 2.1,41,vq,1,traditions
Claude 2.1,41,vq,0,math
Claude 2.1,41,vq,3,god
Claude 2.1,41,vq,4,weak
Claude 2.1,41,vq,5,treated
Claude 2.1,41,vq,4,emotionally
Claude 2.1,41,vq,2,sexroles
Claude 2.1,41,vq,5,animal
Claude 2.1,41,vq,3,team
Claude 2.1,41,vq,4,harmlessdg
Claude 2.1,41,vq,3,chastity
Claude 2.1,41,vq,5,justice
Claude 2.1,41,vq,5,compassion
Claude 2.1,41,vq,3,kidrespect
Claude 2.1,41,vq,2,unnatural
Claude 2.1,41,vq,1,kill
Claude 2.1,41,vq,2,family
Claude 2.1,41,vq,3,soldier
Claude 2.1,41,vq,5,fairly
Claude 2.1,41,vq,5,good
Claude 2.1,41,vq,4,rich
Claude 2.1,41,vq,3,history
Claude 2.1,42,qv,3,decency
Claude 2.1,42,qv,2,lovecountry
Claude 2.1,42,qv,4,weak
Claude 2.1,42,qv,2,respect
Claude 2.1,42,qv,3,loyalty
Claude 2.1,42,qv,4,emotionally
Claude 2.1,42,qv,5,treated
Claude 2.1,42,qv,5,rights
Claude 2.1,42,qv,5,cruel
Claude 2.1,42,qv,3,disgusting
Claude 2.1,42,qv,2,chaos
Claude 2.1,42,qv,3,betray
Claude 2.1,42,qv,1,traditions
Claude 2.1,42,qv,0,math
Claude 2.1,42,qv,1,god
Claude 2.1,42,qv,5,unfairly
Claude 2.1,42,qv,3,history
Claude 2.1,42,qv,5,compassion
Claude 2.1,42,qv,4,rich
Claude 2.1,42,qv,2,team
Claude 2.1,42,qv,5,good
Claude 2.1,42,qv,1,unnatural
Claude 2.1,42,qv,2,soldier
Claude 2.1,42,qv,2,kill
Claude 2.1,42,qv,5,justice
Claude 2.1,42,qv,4,animal
Claude 2.1,42,qv,1,chastity
Claude 2.1,42,qv,5,fairly
Claude 2.1,42,qv,2,sexroles
Claude 2.1,42,qv,2,family
Claude 2.1,42,qv,3,kidrespect
Claude 2.1,42,qv,2,harmlessdg
Claude 2.1,43,vq,3,disgusting
Claude 2.1,43,vq,2,traditions
Claude 2.1,43,vq,2,respect
Claude 2.1,43,vq,5,rights
Claude 2.1,43,vq,2,decency
Claude 2.1,43,vq,5,unfairly
Claude 2.1,43,vq,0,math
Claude 2.1,43,vq,2,chaos
Claude 2.1,43,vq,4,weak
Claude 2.1,43,vq,3,emotionally
Claude 2.1,43,vq,4,treated
Claude 2.1,43,vq,1,god
Claude 2.1,43,vq,2,betray
Claude 2.1,43,vq,5,cruel
Claude 2.1,43,vq,2,loyalty
Claude 2.1,43,vq,1,lovecountry
Claude 2.1,43,vq,4,animal
Claude 2.1,43,vq,3,rich
Claude 2.1,43,vq,5,justice
Claude 2.1,43,vq,2,unnatural
Claude 2.1,43,vq,5,good
Claude 2.1,43,vq,3,kidrespect
Claude 2.1,43,vq,1,kill
Claude 2.1,43,vq,5,fairly
Claude 2.1,43,vq,2,team
Claude 2.1,43,vq,2,sexroles
Claude 2.1,43,vq,1,chastity
Claude 2.1,43,vq,3,soldier
Claude 2.1,43,vq,2,family
Claude 2.1,43,vq,4,compassion
Claude 2.1,43,vq,3,harmlessdg
Claude 2.1,43,vq,3,history
Claude 2.1,44,qv,5,rights
Claude 2.1,44,qv,4,weak
Claude 2.1,44,qv,1,god
Claude 2.1,44,qv,0,math
Claude 2.1,44,qv,3,emotionally
Claude 2.1,44,qv,2,loyalty
Claude 2.1,44,qv,1,disgusting
Claude 2.1,44,qv,5,treated
Claude 2.1,44,qv,1,decency
Claude 2.1,44,qv,2,respect
Claude 2.1,44,qv,5,cruel
Claude 2.1,44,qv,1,traditions
Claude 2.1,44,qv,3,chaos
Claude 2.1,44,qv,1,lovecountry
Claude 2.1,44,qv,5,unfairly
Claude 2.1,44,qv,2,betray
Claude 2.1,44,qv,3,kidrespect
Claude 2.1,44,qv,1,unnatural
Claude 2.1,44,qv,4,fairly
Claude 2.1,44,qv,2,harmlessdg
Claude 2.1,44,qv,5,justice
Claude 2.1,44,qv,4,animal
Claude 2.1,44,qv,2,family
Claude 2.1,44,qv,4,compassion
Claude 2.1,44,qv,3,kill
Claude 2.1,44,qv,2,team
Claude 2.1,44,qv,5,good
Claude 2.1,44,qv,1,sexroles
Claude 2.1,44,qv,3,rich
Claude 2.1,44,qv,3,history
Claude 2.1,44,qv,2,chastity
Claude 2.1,44,qv,2,soldier
Claude 2.1,46,qv,1,respect
Claude 2.1,46,qv,2,traditions
Claude 2.1,46,qv,1,betray
Claude 2.1,46,qv,0,math
Claude 2.1,46,qv,5,cruel
Claude 2.1,46,qv,4,weak
Claude 2.1,46,qv,3,chaos
Claude 2.1,46,qv,1,lovecountry
Claude 2.1,46,qv,2,loyalty
Claude 2.1,46,qv,3,decency
Claude 2.1,46,qv,2,disgusting
Claude 2.1,46,qv,5,unfairly
Claude 2.1,46,qv,4,rights
Claude 2.1,46,qv,2,god
Claude 2.1,46,qv,3,emotionally
Claude 2.1,46,qv,5,treated
Claude 2.1,46,qv,3,sexroles
Claude 2.1,46,qv,2,soldier
Claude 2.1,46,qv,3,kidrespect
Claude 2.1,46,qv,4,harmlessdg
Claude 2.1,46,qv,1,kill
Claude 2.1,46,qv,2,team
Claude 2.1,46,qv,5,fairly
Claude 2.1,46,qv,2,chastity
Claude 2.1,46,qv,4,animal
Claude 2.1,46,qv,1,unnatural
Claude 2.1,46,qv,4,rich
Claude 2.1,46,qv,2,family
Claude 2.1,46,qv,3,history
Claude 2.1,46,qv,5,good
Claude 2.1,46,qv,4,compassion
Claude 2.1,46,qv,5,justice
Claude 2.1,48,qv,3,betray
Claude 2.1,48,qv,4,cruel
Claude 2.1,48,qv,4,unfairly
Claude 2.1,48,qv,2,respect
Claude 2.1,48,qv,5,weak
Claude 2.1,48,qv,1,god
Claude 2.1,48,qv,4,rights
Claude 2.1,48,qv,2,loyalty
Claude 2.1,48,qv,3,chaos
Claude 2.1,48,qv,2,disgusting
Claude 2.1,48,qv,1,lovecountry
Claude 2.1,48,qv,2,traditions
Claude 2.1,48,qv,1,decency
Claude 2.1,48,qv,4,emotionally
Claude 2.1,48,qv,0,math
Claude 2.1,48,qv,5,treated
Claude 2.1,48,qv,3,family
Claude 2.1,48,qv,4,rich
Claude 2.1,48,qv,1,unnatural
Claude 2.1,48,qv,2,soldier
Claude 2.1,48,qv,1,chastity
Claude 2.1,48,qv,5,animal
Claude 2.1,48,qv,2,harmlessdg
Claude 2.1,48,qv,3,kidrespect
Claude 2.1,48,qv,4,compassion
Claude 2.1,48,qv,2,kill
Claude 2.1,48,qv,5,fairly
Claude 2.1,48,qv,5,justice
Claude 2.1,48,qv,3,history
Claude 2.1,48,qv,2,sexroles
Claude 2.1,48,qv,3,team
Claude 2.1,48,qv,5,good
Claude 2.1,50,qv,4,emotionally
Claude 2.1,50,qv,3,weak
Claude 2.1,50,qv,5,unfairly
Claude 2.1,50,qv,4,cruel
Claude 2.1,50,qv,2,disgusting
Claude 2.1,50,qv,1,betray
Claude 2.1,50,qv,4,treated
Claude 2.1,50,qv,5,rights
Claude 2.1,50,qv,1,god
Claude 2.1,50,qv,2,decency
Claude 2.1,50,qv,3,chaos
Claude 2.1,50,qv,1,lovecountry
Claude 2.1,50,qv,2,loyalty
Claude 2.1,50,qv,0,math
Claude 2.1,50,qv,2,respect
Claude 2.1,50,qv,1,traditions
Claude 2.1,50,qv,3,kidrespect
Claude 2.1,50,qv,5,justice
Claude 2.1,50,qv,5,fairly
Claude 2.1,50,qv,2,soldier
Claude 2.1,50,qv,1,unnatural
Claude 2.1,50,qv,4,animal
Claude 2.1,50,qv,2,harmlessdg
Claude 2.1,50,qv,2,family
Claude 2.1,50,qv,4,rich
Claude 2.1,50,qv,5,compassion
Claude 2.1,50,qv,5,good
Claude 2.1,50,qv,1,sexroles
Claude 2.1,50,qv,2,team
Claude 2.1,50,qv,1,chastity
Claude 2.1,50,qv,2,kill
Claude 2.1,50,qv,3,history
Claude 2.1,52,qv,2,decency
Claude 2.1,52,qv,5,rights
Claude 2.1,52,qv,3,emotionally
Claude 2.1,52,qv,1,chaos
Claude 2.1,52,qv,2,betray
Claude 2.1,52,qv,5,treated
Claude 2.1,52,qv,1,lovecountry
Claude 2.1,52,qv,1,traditions
Claude 2.1,52,qv,1,disgusting
